# Region type : patch obstacle
# Faces       : 320
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.19975       	4.777900e+00
0.2           	4.777726e+00
0.20025       	4.777682e+00
0.2005        	4.777861e+00
0.20075       	4.778079e+00
0.201         	4.778017e+00
0.20125       	4.777767e+00
0.2015        	4.777672e+00
0.20175       	4.777838e+00
0.202         	4.778096e+00
0.20225       	4.778064e+00
0.2025        	4.777798e+00
0.20275       	4.777650e+00
0.203         	4.777799e+00
0.20325       	4.778123e+00
0.2035        	4.778138e+00
0.20375       	4.777861e+00
0.204         	4.777669e+00
0.20425       	4.777770e+00
0.2045        	4.778082e+00
0.20475       	4.778206e+00
0.205         	4.778011e+00
0.20525       	4.777769e+00
0.2055        	4.777716e+00
0.20575       	4.777986e+00
0.206         	4.778258e+00
0.20625       	4.778199e+00
0.2065        	4.777914e+00
0.20675       	4.777823e+00
0.207         	4.778000e+00
0.20725       	4.778252e+00
0.2075        	4.778259e+00
0.20775       	4.777996e+00
0.208         	4.777807e+00
0.20825       	4.777872e+00
0.2085        	4.778078e+00
0.20875       	4.778140e+00
0.209         	4.777970e+00
0.20925       	4.777786e+00
0.2095        	4.777769e+00
0.20975       	4.777935e+00
0.21          	4.778065e+00
0.21025       	4.777994e+00
0.2105        	4.777809e+00
0.21075       	4.777720e+00
0.211         	4.777838e+00
0.21125       	4.778025e+00
0.2115        	4.777994e+00
0.21175       	4.777776e+00
0.212         	4.777637e+00
0.21225       	4.777763e+00
0.2125        	4.778014e+00
0.21275       	4.778095e+00
0.213         	4.777901e+00
0.21325       	4.777741e+00
0.2135        	4.777840e+00
0.21375       	4.778076e+00
0.214         	4.778187e+00
0.21425       	4.778003e+00
0.2145        	4.777795e+00
0.21475       	4.777779e+00
0.215         	4.777947e+00
0.21525       	4.778102e+00
0.2155        	4.778036e+00
0.21575       	4.777830e+00
0.216         	4.777721e+00
0.21625       	4.777848e+00
0.2165        	4.778057e+00
0.21675       	4.778089e+00
0.217         	4.777865e+00
0.21725       	4.777677e+00
0.2175        	4.777751e+00
0.21775       	4.777939e+00
0.218         	4.778017e+00
0.21825       	4.777820e+00
0.2185        	4.777612e+00
0.21875       	4.777685e+00
0.219         	4.777879e+00
0.21925       	4.778004e+00
0.2195        	4.777826e+00
0.21975       	4.777632e+00
0.22          	4.777675e+00
0.22025       	4.777868e+00
0.2205        	4.778018e+00
0.22075       	4.777931e+00
0.221         	4.777741e+00
0.22125       	4.777728e+00
0.2215        	4.777907e+00
0.22175       	4.778132e+00
0.222         	4.778172e+00
0.22225       	4.777962e+00
0.2225        	4.777817e+00
0.22275       	4.777918e+00
0.223         	4.778065e+00
0.22325       	4.778116e+00
0.2235        	4.777943e+00
0.22375       	4.777790e+00
0.224         	4.777862e+00
0.22425       	4.778009e+00
0.2245        	4.778086e+00
0.22475       	4.777947e+00
0.225         	4.777821e+00
0.22525       	4.777915e+00
0.2255        	4.778069e+00
0.22575       	4.778129e+00
0.226         	4.778005e+00
0.22625       	4.777891e+00
0.2265        	4.777939e+00
0.22675       	4.778048e+00
0.227         	4.778149e+00
0.22725       	4.778068e+00
0.2275        	4.777905e+00
0.22775       	4.777877e+00
0.228         	4.777998e+00
0.22825       	4.778144e+00
0.2285        	4.778164e+00
0.22875       	4.778012e+00
0.229         	4.777923e+00
0.22925       	4.777989e+00
0.2295        	4.778069e+00
