# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0125        	p             	9.995407e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.802277e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01275       	rho           	1.399589e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.073520e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01275       	p             	9.995922e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.862291e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.013         	rho           	1.399738e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.071066e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.013         	p             	9.996889e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.852463e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01325       	rho           	1.399763e+00	(1.428617e-03 1.807958e-03 1.941034e-20)	0	5.062046e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01325       	p             	9.997189e-01	(2.524111e-02 1.267982e-02 -1.021841e-20)	1	6.834642e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0135        	rho           	1.399723e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.019826e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.0135        	p             	9.996553e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.756266e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.01375       	rho           	1.399533e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.052970e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01375       	p             	9.995386e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.802558e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.014         	rho           	1.399579e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.073352e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.014         	p             	9.995824e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.863544e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01425       	rho           	1.399718e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.076237e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01425       	p             	9.996676e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.852639e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0145        	rho           	1.399750e+00	(4.238611e-02 2.061325e-02 2.185767e-19)	1	5.065544e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0145        	p             	9.997083e-01	(4.238611e-02 2.061325e-02 2.185767e-19)	1	6.841673e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
