# Region type : patch obstacle
# Faces       : 80
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.1815        	4.764981e+00
0.18175       	4.765066e+00
0.182         	4.765145e+00
0.18225       	4.765223e+00
0.1825        	4.765290e+00
0.18275       	4.765348e+00
0.183         	4.765395e+00
0.18325       	4.765444e+00
0.1835        	4.765485e+00
0.18375       	4.765524e+00
0.184         	4.765546e+00
0.18425       	4.765557e+00
0.1845        	4.765577e+00
0.18475       	4.765600e+00
0.185         	4.765610e+00
0.18525       	4.765625e+00
0.1855        	4.765656e+00
0.18575       	4.765696e+00
0.186         	4.765732e+00
0.18625       	4.765753e+00
0.1865        	4.765754e+00
0.18675       	4.765728e+00
0.187         	4.765671e+00
0.18725       	4.765579e+00
0.1875        	4.765491e+00
0.18775       	4.765411e+00
0.188         	4.765353e+00
0.18825       	4.765336e+00
0.1885        	4.765346e+00
0.18875       	4.765377e+00
0.189         	4.765421e+00
0.18925       	4.765497e+00
0.1895        	4.765612e+00
0.18975       	4.765733e+00
0.19          	4.765832e+00
0.19025       	4.765913e+00
0.1905        	4.765977e+00
0.19075       	4.766021e+00
0.191         	4.766054e+00
0.19125       	4.766078e+00
0.1915        	4.766080e+00
0.19175       	4.766070e+00
0.192         	4.766038e+00
0.19225       	4.765974e+00
0.1925        	4.765877e+00
0.19275       	4.765736e+00
0.193         	4.765569e+00
0.19325       	4.765402e+00
0.1935        	4.765274e+00
0.19375       	4.765183e+00
0.194         	4.765121e+00
0.19425       	4.765111e+00
0.1945        	4.765162e+00
0.19475       	4.765258e+00
0.195         	4.765366e+00
0.19525       	4.765476e+00
0.1955        	4.765597e+00
0.19575       	4.765722e+00
0.196         	4.765847e+00
0.19625       	4.765946e+00
0.1965        	4.766004e+00
0.19675       	4.766020e+00
0.197         	4.765998e+00
0.19725       	4.765952e+00
0.1975        	4.765881e+00
0.19775       	4.765791e+00
0.198         	4.765688e+00
0.19825       	4.765589e+00
0.1985        	4.765503e+00
0.19875       	4.765404e+00
0.199         	4.765295e+00
0.19925       	4.765184e+00
0.1995        	4.765120e+00
0.19975       	4.765133e+00
0.2           	4.765208e+00
0.20025       	4.765309e+00
0.2005        	4.765427e+00
0.20075       	4.765552e+00
0.201         	4.765676e+00
0.20125       	4.765782e+00
0.2015        	4.765870e+00
0.20175       	4.765944e+00
0.202         	4.766005e+00
0.20225       	4.766040e+00
0.2025        	4.766040e+00
0.20275       	4.765991e+00
0.203         	4.765883e+00
0.20325       	4.765746e+00
0.2035        	4.765607e+00
0.20375       	4.765478e+00
0.204         	4.765350e+00
0.20425       	4.765215e+00
0.2045        	4.765073e+00
0.20475       	4.764940e+00
0.205         	4.764845e+00
0.20525       	4.764801e+00
0.2055        	4.764812e+00
0.20575       	4.764872e+00
0.206         	4.764958e+00
0.20625       	4.765058e+00
0.2065        	4.765162e+00
0.20675       	4.765254e+00
0.207         	4.765338e+00
0.20725       	4.765404e+00
0.2075        	4.765455e+00
0.20775       	4.765481e+00
0.208         	4.765478e+00
0.20825       	4.765441e+00
0.2085        	4.765386e+00
0.20875       	4.765315e+00
0.209         	4.765235e+00
0.20925       	4.765162e+00
0.2095        	4.765098e+00
0.20975       	4.765033e+00
0.21          	4.764980e+00
0.21025       	4.764942e+00
0.2105        	4.764925e+00
0.21075       	4.764914e+00
0.211         	4.764907e+00
0.21125       	4.764914e+00
0.2115        	4.764936e+00
0.21175       	4.764976e+00
0.212         	4.765024e+00
0.21225       	4.765074e+00
0.2125        	4.765128e+00
0.21275       	4.765178e+00
0.213         	4.765226e+00
0.21325       	4.765262e+00
0.2135        	4.765296e+00
0.21375       	4.765325e+00
0.214         	4.765351e+00
0.21425       	4.765368e+00
0.2145        	4.765379e+00
0.21475       	4.765401e+00
0.215         	4.765442e+00
0.21525       	4.765472e+00
0.2155        	4.765503e+00
0.21575       	4.765545e+00
0.216         	4.765603e+00
0.21625       	4.765657e+00
0.2165        	4.765692e+00
0.21675       	4.765703e+00
0.217         	4.765675e+00
0.21725       	4.765621e+00
0.2175        	4.765535e+00
0.21775       	4.765442e+00
0.218         	4.765355e+00
0.21825       	4.765284e+00
0.2185        	4.765243e+00
0.21875       	4.765237e+00
0.219         	4.765256e+00
0.21925       	4.765286e+00
0.2195        	4.765346e+00
0.21975       	4.765458e+00
0.22          	4.765594e+00
0.22025       	4.765721e+00
0.2205        	4.765831e+00
0.22075       	4.765923e+00
0.221         	4.765996e+00
0.22125       	4.766056e+00
0.2215        	4.766101e+00
0.22175       	4.766126e+00
0.222         	4.766143e+00
0.22225       	4.766143e+00
0.2225        	4.766113e+00
0.22275       	4.766044e+00
0.223         	4.765913e+00
0.22325       	4.765742e+00
0.2235        	4.765543e+00
0.22375       	4.765364e+00
0.224         	4.765224e+00
0.22425       	4.765116e+00
0.2245        	4.765056e+00
0.22475       	4.765071e+00
0.225         	4.765142e+00
0.22525       	4.765239e+00
0.2255        	4.765347e+00
0.22575       	4.765468e+00
0.226         	4.765601e+00
0.22625       	4.765740e+00
0.2265        	4.765858e+00
0.22675       	4.765939e+00
0.227         	4.765979e+00
0.22725       	4.765981e+00
0.2275        	4.765949e+00
0.22775       	4.765895e+00
0.228         	4.765818e+00
0.22825       	4.765713e+00
0.2285        	4.765607e+00
0.22875       	4.765510e+00
0.229         	4.765406e+00
0.22925       	4.765287e+00
0.2295        	4.765158e+00
0.22975       	4.765066e+00
0.23          	4.765045e+00
0.23025       	4.765088e+00
0.2305        	4.765163e+00
0.23075       	4.765265e+00
0.231         	4.765379e+00
0.23125       	4.765503e+00
0.2315        	4.765618e+00
0.23175       	4.765718e+00
0.232         	4.765807e+00
0.23225       	4.765885e+00
0.2325        	4.765938e+00
0.23275       	4.765961e+00
0.233         	4.765935e+00
0.23325       	4.765855e+00
0.2335        	4.765747e+00
0.23375       	4.765636e+00
0.234         	4.765533e+00
0.23425       	4.765435e+00
0.2345        	4.765333e+00
0.23475       	4.765219e+00
0.235         	4.765107e+00
0.23525       	4.765019e+00
0.2355        	4.764985e+00
0.23575       	4.765002e+00
0.236         	4.765063e+00
0.23625       	4.765146e+00
0.2365        	4.765241e+00
0.23675       	4.765329e+00
0.237         	4.765408e+00
0.23725       	4.765479e+00
0.2375        	4.765534e+00
0.23775       	4.765579e+00
0.238         	4.765607e+00
0.23825       	4.765617e+00
0.2385        	4.765598e+00
0.23875       	4.765559e+00
0.239         	4.765495e+00
0.23925       	4.765416e+00
0.2395        	4.765334e+00
0.23975       	4.765259e+00
0.24          	4.765182e+00
0.24025       	4.765113e+00
0.2405        	4.765054e+00
0.24075       	4.765015e+00
0.241         	4.764986e+00
0.24125       	4.764954e+00
0.2415        	4.764935e+00
0.24175       	4.764921e+00
0.242         	4.764922e+00
0.24225       	4.764932e+00
0.2425        	4.764942e+00
0.24275       	4.764954e+00
0.243         	4.764971e+00
0.24325       	4.764989e+00
0.2435        	4.765001e+00
0.24375       	4.765015e+00
0.244         	4.765030e+00
0.24425       	4.765047e+00
0.2445        	4.765063e+00
0.24475       	4.765076e+00
0.245         	4.765108e+00
0.24525       	4.765160e+00
0.2455        	4.765207e+00
0.24575       	4.765252e+00
0.246         	4.765309e+00
0.24625       	4.765386e+00
0.2465        	4.765457e+00
0.24675       	4.765511e+00
0.247         	4.765541e+00
0.24725       	4.765527e+00
0.2475        	4.765487e+00
0.24775       	4.765410e+00
0.248         	4.765322e+00
0.24825       	4.765232e+00
0.2485        	4.765151e+00
0.24875       	4.765098e+00
0.249         	4.765083e+00
0.24925       	4.765096e+00
0.2495        	4.765130e+00
0.24975       	4.765193e+00
