# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.01975       	p             	9.980820e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.777522e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.02          	rho           	1.398291e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.022995e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.02          	p             	9.980684e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.765439e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.02025       	rho           	1.398281e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.014837e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.02025       	p             	9.980584e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.750271e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.0205        	rho           	1.398274e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.005077e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.0205        	p             	9.980513e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.731952e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.02075       	rho           	1.398270e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	4.993651e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.02075       	p             	9.980465e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.710391e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.021         	rho           	1.398267e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	4.980480e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
