# Region type : patch obstacle
# Faces       : 40
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.1895        	4.764706e+00
0.18975       	4.764406e+00
0.19          	4.764100e+00
0.19025       	4.763787e+00
0.1905        	4.763469e+00
0.19075       	4.763155e+00
0.191         	4.762842e+00
0.19125       	4.762531e+00
0.1915        	4.762234e+00
0.19175       	4.761954e+00
0.192         	4.761698e+00
0.19225       	4.761464e+00
0.1925        	4.761262e+00
0.19275       	4.761100e+00
0.193         	4.760979e+00
0.19325       	4.760897e+00
0.1935        	4.760859e+00
0.19375       	4.760871e+00
0.194         	4.760931e+00
0.19425       	4.761033e+00
0.1945        	4.761176e+00
0.19475       	4.761357e+00
0.195         	4.761573e+00
0.19525       	4.761819e+00
0.1955        	4.762097e+00
0.19575       	4.762399e+00
0.196         	4.762716e+00
0.19625       	4.763043e+00
0.1965        	4.763372e+00
0.19675       	4.763687e+00
0.197         	4.764004e+00
0.19725       	4.764311e+00
0.1975        	4.764595e+00
0.19775       	4.764856e+00
0.198         	4.765094e+00
0.19825       	4.765311e+00
0.1985        	4.765507e+00
0.19875       	4.765682e+00
0.199         	4.765828e+00
0.19925       	4.765946e+00
0.1995        	4.766038e+00
0.19975       	4.766102e+00
0.2           	4.766138e+00
0.20025       	4.766138e+00
0.2005        	4.766105e+00
0.20075       	4.766035e+00
0.201         	4.765929e+00
0.20125       	4.765784e+00
0.2015        	4.765604e+00
0.20175       	4.765397e+00
0.202         	4.765182e+00
0.20225       	4.764998e+00
0.2025        	4.764834e+00
0.20275       	4.764676e+00
0.203         	4.764512e+00
0.20325       	4.764340e+00
0.2035        	4.764159e+00
0.20375       	4.763968e+00
0.204         	4.763770e+00
0.20425       	4.763563e+00
0.2045        	4.763351e+00
0.20475       	4.763133e+00
0.205         	4.762912e+00
0.20525       	4.762689e+00
0.2055        	4.762464e+00
0.20575       	4.762238e+00
0.206         	4.762010e+00
0.20625       	4.761782e+00
0.2065        	4.761567e+00
0.20675       	4.761370e+00
0.207         	4.761195e+00
0.20725       	4.761049e+00
0.2075        	4.760936e+00
0.20775       	4.760859e+00
0.208         	4.760817e+00
0.20825       	4.760817e+00
0.2085        	4.760856e+00
0.20875       	4.760938e+00
0.209         	4.761061e+00
0.20925       	4.761222e+00
0.2095        	4.761411e+00
0.20975       	4.761625e+00
0.21          	4.761854e+00
0.21025       	4.762092e+00
0.2105        	4.762350e+00
0.21075       	4.762626e+00
0.211         	4.762913e+00
0.21125       	4.763205e+00
0.2115        	4.763496e+00
0.21175       	4.763780e+00
0.212         	4.764054e+00
0.21225       	4.764310e+00
0.2125        	4.764549e+00
0.21275       	4.764768e+00
0.213         	4.764964e+00
0.21325       	4.765135e+00
0.2135        	4.765278e+00
0.21375       	4.765395e+00
0.214         	4.765487e+00
0.21425       	4.765550e+00
0.2145        	4.765586e+00
0.21475       	4.765589e+00
0.215         	4.765584e+00
0.21525       	4.765580e+00
0.2155        	4.765566e+00
0.21575       	4.765529e+00
0.216         	4.765465e+00
0.21625       	4.765369e+00
0.2165        	4.765235e+00
0.21675       	4.765062e+00
0.217         	4.764850e+00
0.21725       	4.764601e+00
0.2175        	4.764320e+00
0.21775       	4.764010e+00
0.218         	4.763678e+00
0.21825       	4.763333e+00
0.2185        	4.762980e+00
0.21875       	4.762634e+00
0.219         	4.762299e+00
0.21925       	4.761978e+00
0.2195        	4.761676e+00
0.21975       	4.761395e+00
0.22          	4.761141e+00
0.22025       	4.760921e+00
0.2205        	4.760735e+00
0.22075       	4.760594e+00
0.221         	4.760505e+00
0.22125       	4.760469e+00
0.2215        	4.760489e+00
0.22175       	4.760569e+00
0.222         	4.760713e+00
0.22225       	4.760922e+00
0.2225        	4.761196e+00
0.22275       	4.761533e+00
0.223         	4.761921e+00
0.22325       	4.762353e+00
0.2235        	4.762823e+00
0.22375       	4.763313e+00
0.224         	4.763808e+00
0.22425       	4.764294e+00
0.2245        	4.764761e+00
0.22475       	4.765198e+00
0.225         	4.765591e+00
0.22525       	4.765950e+00
0.2255        	4.766269e+00
0.22575       	4.766542e+00
0.226         	4.766772e+00
0.22625       	4.766953e+00
0.2265        	4.767090e+00
0.22675       	4.767184e+00
0.227         	4.767236e+00
0.22725       	4.767246e+00
0.2275        	4.767210e+00
0.22775       	4.767137e+00
0.228         	4.767028e+00
0.22825       	4.766887e+00
0.2285        	4.766706e+00
0.22875       	4.766487e+00
0.229         	4.766231e+00
0.22925       	4.765938e+00
0.2295        	4.765616e+00
0.22975       	4.765286e+00
0.23          	4.764972e+00
0.23025       	4.764662e+00
0.2305        	4.764349e+00
0.23075       	4.764033e+00
0.231         	4.763714e+00
0.23125       	4.763397e+00
0.2315        	4.763080e+00
0.23175       	4.762757e+00
0.232         	4.762441e+00
0.23225       	4.762138e+00
0.2325        	4.761854e+00
0.23275       	4.761588e+00
0.233         	4.761352e+00
0.23325       	4.761153e+00
0.2335        	4.760996e+00
0.23375       	4.760877e+00
0.234         	4.760805e+00
0.23425       	4.760782e+00
0.2345        	4.760803e+00
0.23475       	4.760863e+00
0.235         	4.760962e+00
0.23525       	4.761098e+00
0.2355        	4.761270e+00
0.23575       	4.761478e+00
0.236         	4.761725e+00
0.23625       	4.762002e+00
0.2365        	4.762300e+00
0.23675       	4.762615e+00
0.237         	4.762932e+00
0.23725       	4.763235e+00
0.2375        	4.763539e+00
0.23775       	4.763834e+00
0.238         	4.764117e+00
0.23825       	4.764383e+00
0.2385        	4.764632e+00
0.23875       	4.764861e+00
0.239         	4.765073e+00
0.23925       	4.765266e+00
0.2395        	4.765434e+00
0.23975       	4.765576e+00
0.24          	4.765693e+00
0.24025       	4.765784e+00
0.2405        	4.765849e+00
0.24075       	4.765883e+00
0.241         	4.765880e+00
0.24125       	4.765841e+00
0.2415        	4.765766e+00
0.24175       	4.765653e+00
0.242         	4.765499e+00
0.24225       	4.765312e+00
0.2425        	4.765109e+00
0.24275       	4.764927e+00
0.243         	4.764757e+00
0.24325       	4.764587e+00
0.2435        	4.764407e+00
0.24375       	4.764215e+00
0.244         	4.764009e+00
0.24425       	4.763790e+00
0.2445        	4.763559e+00
0.24475       	4.763316e+00
0.245         	4.763061e+00
0.24525       	4.762797e+00
0.2455        	4.762528e+00
0.24575       	4.762257e+00
0.246         	4.761987e+00
0.24625       	4.761721e+00
0.2465        	4.761466e+00
0.24675       	4.761226e+00
0.247         	4.761007e+00
0.24725       	4.760815e+00
0.2475        	4.760652e+00
0.24775       	4.760523e+00
0.248         	4.760431e+00
0.24825       	4.760380e+00
0.2485        	4.760364e+00
0.24875       	4.760390e+00
0.249         	4.760461e+00
0.24925       	4.760582e+00
0.2495        	4.760753e+00
0.24975       	4.760972e+00
