# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
2.58            	mag(U)          	1.05347857e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.20113977e+00	(6.90625000e-01 2.15625000e-01 4.13201495e-19)	9
2.58            	rho             	3.68647674e-02	(6.40625000e-01 2.03125000e-01 7.52570829e-17)	9	6.92380980e+00	(7.09375000e-01 8.71875000e-01 4.46329894e-19)	14
2.58            	p               	1.29242987e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.28096418e+01	(7.03125000e-01 8.78125000e-01 1.96120126e-18)	14
2.6             	mag(U)          	1.04992585e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21282666e+00	(6.65625000e-01 2.09375000e-01 2.02384406e-19)	9
2.6             	rho             	2.08358357e-02	(6.21875000e-01 2.00000000e-01 4.62592927e-19)	9	6.93291497e+00	(7.03125000e-01 8.71875000e-01 -1.69496940e-18)	14
2.6             	p               	4.85164729e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.31330802e+01	(6.96875000e-01 8.78125000e-01 -5.42502643e-19)	14
2.62            	mag(U)          	1.05176858e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.18195019e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
2.62            	rho             	1.91905380e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	7.08871376e+00	(6.96875000e-01 8.71875000e-01 -3.18675127e-18)	14
2.62            	p               	4.77081992e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.28247927e+01	(6.96875000e-01 8.71875000e-01 -3.18675127e-18)	14
2.64            	mag(U)          	1.04253470e-02	(5.96875000e-01 0.00000000e+00 2.12503626e-18)	9	3.27616492e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
2.64            	rho             	1.64839854e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.86898802e+00	(6.96875000e-01 8.71875000e-01 -3.18675127e-18)	14
2.64            	p               	5.25907484e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.27652579e+01	(6.96875000e-01 8.71875000e-01 -3.18675127e-18)	14
2.66            	mag(U)          	1.04700821e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19282960e+00	(6.84375000e-01 2.15625000e-01 2.16840434e-20)	9
2.66            	rho             	1.87998178e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.87685963e+00	(6.96875000e-01 8.65625000e-01 1.45480456e-16)	14
2.66            	p               	8.70781918e-03	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.31037008e+01	(6.90625000e-01 8.71875000e-01 5.16461713e-18)	14
2.68            	mag(U)          	1.05019769e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.24426472e+00	(6.59375000e-01 2.15625000e-01 2.61373035e-18)	9
2.68            	rho             	3.75546096e-02	(6.40625000e-01 2.03125000e-01 7.52570829e-17)	9	7.05871130e+00	(6.90625000e-01 8.65625000e-01 4.48337676e-19)	14
2.68            	p               	1.10790606e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.27014205e+01	(6.90625000e-01 8.65625000e-01 4.48337676e-19)	14
2.7             	mag(U)          	1.04571951e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.27514376e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
2.7             	rho             	2.19905327e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.89088284e+00	(6.90625000e-01 8.65625000e-01 4.48337676e-19)	14
2.7             	p               	5.64360365e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.27639563e+01	(6.90625000e-01 8.65625000e-01 4.48337676e-19)	14
2.72            	mag(U)          	1.03230019e-02	(5.96875000e-01 0.00000000e+00 2.12503626e-18)	9	3.24803042e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
2.72            	rho             	1.96832310e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.82447165e+00	(6.90625000e-01 8.59375000e-01 -1.30445584e-18)	14
2.72            	p               	4.62060732e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.29383970e+01	(6.84375000e-01 8.65625000e-01 1.50963708e-16)	14
2.74            	mag(U)          	1.04137530e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19963679e+00	(6.96875000e-01 2.15625000e-01 -2.91871240e-18)	9
2.74            	rho             	1.46843479e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.98996933e+00	(6.84375000e-01 8.59375000e-01 2.47559496e-19)	14
2.74            	p               	4.07439037e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.26190327e+01	(6.84375000e-01 8.65625000e-01 1.50963708e-16)	14
2.76            	mag(U)          	1.04682082e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.24197397e+00	(6.84375000e-01 2.15625000e-01 2.16840434e-20)	9
2.76            	rho             	1.81412543e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.95580120e+00	(6.84375000e-01 8.59375000e-01 2.47559496e-19)	14
2.76            	p               	9.49558086e-03	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.27664536e+01	(6.84375000e-01 8.59375000e-01 2.47559496e-19)	14
2.78            	mag(U)          	1.04507803e-02	(5.96875000e-01 0.00000000e+00 2.12503626e-18)	9	3.21125649e+00	(6.59375000e-01 2.15625000e-01 2.61373035e-18)	9
2.78            	rho             	3.44954723e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.80232068e+00	(6.90625000e-01 8.53125000e-01 -2.93778633e-18)	14
2.78            	p               	1.25225154e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.27421637e+01	(6.78125000e-01 8.59375000e-01 7.67380228e-17)	14
2.8             	mag(U)          	1.05010662e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19835448e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
2.8             	rho             	2.73544439e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.88167094e+00	(6.84375000e-01 8.53125000e-01 -1.47069415e-16)	14
2.8             	p               	7.75015297e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.27309879e+01	(6.78125000e-01 8.59375000e-01 7.67380228e-17)	14
2.82            	mag(U)          	1.04636336e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.22558990e+00	(6.65625000e-01 2.15625000e-01 1.16451344e-20)	9
2.82            	rho             	2.01903263e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	7.05313549e+00	(6.78125000e-01 8.53125000e-01 -2.20731917e-16)	14
2.82            	p               	4.49204700e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.28807502e+01	(6.78125000e-01 8.53125000e-01 -2.20731917e-16)	14
2.84            	mag(U)          	1.04952069e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19146268e+00	(6.90625000e-01 2.15625000e-01 4.13201495e-19)	9
2.84            	rho             	1.49321965e-02	(6.28125000e-01 2.00000000e-01 -3.32488666e-19)	9	6.80967714e+00	(6.84375000e-01 8.46875000e-01 1.33276556e-18)	14
2.84            	p               	4.16891275e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.25468790e+01	(6.71875000e-01 8.53125000e-01 -7.66524913e-17)	14
2.86            	mag(U)          	1.05350993e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.22080741e+00	(6.96875000e-01 2.15625000e-01 -2.91871240e-18)	9
2.86            	rho             	2.30039405e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.87805552e+00	(6.78125000e-01 8.46875000e-01 5.96913529e-19)	14
2.86            	p               	1.38366068e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.28516863e+01	(6.71875000e-01 8.53125000e-01 -7.66524913e-17)	14
2.88            	mag(U)          	1.05221589e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.16107999e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
2.88            	rho             	3.35576510e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	7.06743719e+00	(6.71875000e-01 8.46875000e-01 -6.98105732e-19)	14
2.88            	p               	1.19689394e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.28089293e+01	(6.71875000e-01 8.46875000e-01 -6.98105732e-19)	14
2.9             	mag(U)          	1.05375622e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.17098951e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
2.9             	rho             	2.54909160e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.82133184e+00	(6.78125000e-01 8.40625000e-01 1.22073133e-19)	14
2.9             	p               	7.28236850e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.26125778e+01	(6.71875000e-01 8.46875000e-01 -6.98105732e-19)	14
2.92            	mag(U)          	1.05267251e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.20845850e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
2.92            	rho             	1.98540372e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.79810158e+00	(6.71875000e-01 8.40625000e-01 2.32260199e-18)	14
2.92            	p               	4.52664112e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.26561556e+01	(6.65625000e-01 8.46875000e-01 5.86874620e-19)	14
2.94            	mag(U)          	1.05810882e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21215551e+00	(6.78125000e-01 2.15625000e-01 2.56755137e-18)	9
2.94            	rho             	1.35942403e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.89258619e+00	(6.65625000e-01 8.40625000e-01 2.62617860e-19)	14
2.94            	p               	3.56547620e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.24674698e+01	(6.65625000e-01 8.46875000e-01 5.86874620e-19)	14
2.96            	mag(U)          	1.05760555e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21142029e+00	(6.96875000e-01 2.15625000e-01 -2.91871240e-18)	9
2.96            	rho             	1.99942404e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	7.01137486e+00	(6.65625000e-01 8.40625000e-01 2.62617860e-19)	14
2.96            	p               	1.18695437e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.28868176e+01	(6.65625000e-01 8.40625000e-01 2.62617860e-19)	14
2.98            	mag(U)          	1.05939632e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21903092e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
2.98            	rho             	3.51445991e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.75711989e+00	(6.71875000e-01 8.34375000e-01 4.98532221e-19)	14
2.98            	p               	1.33855932e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.23472255e+01	(6.59375000e-01 8.40625000e-01 -1.18860683e-19)	14
3               	mag(U)          	1.06083821e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.22412572e+00	(6.59375000e-01 2.15625000e-01 2.61373035e-18)	9
3               	rho             	2.64411467e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.83413240e+00	(6.65625000e-01 8.34375000e-01 -2.81491008e-19)	14
3               	p               	7.66368674e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.26240080e+01	(6.59375000e-01 8.40625000e-01 -1.18860683e-19)	14
3.02            	mag(U)          	1.06395365e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.31764492e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.02            	rho             	1.81780654e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	7.01188498e+00	(6.59375000e-01 8.34375000e-01 -3.02813651e-18)	14
3.02            	p               	3.50103023e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.27826151e+01	(6.59375000e-01 8.34375000e-01 -3.02813651e-18)	14
3.04            	mag(U)          	1.06516002e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21322987e+00	(6.84375000e-01 2.15625000e-01 2.16840434e-20)	9
3.04            	rho             	1.18788346e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.79321239e+00	(6.65625000e-01 8.28125000e-01 2.47559496e-19)	14
3.04            	p               	3.34570437e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.26106322e+01	(6.59375000e-01 8.34375000e-01 -3.02813651e-18)	14
3.06            	mag(U)          	1.06780935e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.17550220e+00	(6.96875000e-01 2.15625000e-01 -2.91871240e-18)	9
3.06            	rho             	2.48933462e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.79128911e+00	(6.59375000e-01 8.28125000e-01 -2.89863459e-18)	14
3.06            	p               	1.47573362e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.23255433e+01	(6.53125000e-01 8.34375000e-01 7.25678600e-17)	14
3.08            	mag(U)          	1.07033954e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.20420586e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
3.08            	rho             	3.62627047e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.82743763e+00	(6.53125000e-01 8.28125000e-01 1.68914683e-18)	14
3.08            	p               	1.44923478e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.24781304e+01	(6.53125000e-01 8.34375000e-01 7.25678600e-17)	14
3.1             	mag(U)          	1.06960568e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19397828e+00	(6.53125000e-01 2.15625000e-01 2.47318562e-18)	9
3.1             	rho             	2.88438045e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.99824976e+00	(6.53125000e-01 8.28125000e-01 1.68914683e-18)	14
3.1             	p               	8.15725806e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.28899517e+01	(6.53125000e-01 8.28125000e-01 1.68914683e-18)	14
3.12            	mag(U)          	1.07362597e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.27492353e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.12            	rho             	1.70409767e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.72580813e+00	(6.59375000e-01 8.21875000e-01 7.27887160e-17)	14
3.12            	p               	3.32617659e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.23621980e+01	(6.53125000e-01 8.28125000e-01 1.68914683e-18)	14
3.14            	mag(U)          	1.07559030e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.16968815e+00	(6.90625000e-01 2.15625000e-01 4.13201495e-19)	9
3.14            	rho             	1.50606697e-02	(6.28125000e-01 2.00000000e-01 -3.32488666e-19)	9	6.77855666e+00	(6.53125000e-01 8.21875000e-01 7.24433775e-17)	14
3.14            	p               	5.52773375e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.23087550e+01	(6.46875000e-01 8.28125000e-01 -1.14584107e-18)	14
3.16            	mag(U)          	1.07971037e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.22969637e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
3.16            	rho             	2.28343068e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.87190169e+00	(6.46875000e-01 8.21875000e-01 1.47331029e-18)	14
3.16            	p               	1.20733998e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.25040575e+01	(6.46875000e-01 8.21875000e-01 1.47331029e-18)	14
3.18            	mag(U)          	1.07809375e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19687448e+00	(6.90625000e-01 2.15625000e-01 4.13201495e-19)	9
3.18            	rho             	3.32924883e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.92114695e+00	(6.46875000e-01 8.21875000e-01 1.47331029e-18)	14
3.18            	p               	1.61884923e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.28344699e+01	(6.46875000e-01 8.21875000e-01 1.47331029e-18)	14
3.2             	mag(U)          	1.08018995e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21580451e+00	(6.59375000e-01 2.15625000e-01 2.61373035e-18)	9
3.2             	rho             	2.62384917e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.76279742e+00	(6.46875000e-01 8.15625000e-01 2.07403860e-19)	14
3.2             	p               	7.01404547e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.22654173e+01	(6.46875000e-01 8.21875000e-01 1.47331029e-18)	14
3.22            	mag(U)          	1.08156946e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.24252411e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.22            	rho             	1.63880824e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.77325151e+00	(6.46875000e-01 8.15625000e-01 2.07403860e-19)	14
3.22            	p               	3.81827616e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.21971635e+01	(6.40625000e-01 8.21875000e-01 -4.57171916e-19)	14
3.24            	mag(U)          	1.08136920e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.22929733e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
3.24            	rho             	1.89985210e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.83446572e+00	(6.40625000e-01 8.15625000e-01 7.95683928e-19)	14
3.24            	p               	6.37652115e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.25278101e+01	(6.40625000e-01 8.15625000e-01 7.95683928e-19)	14
3.26            	mag(U)          	1.08231086e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.18305142e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
3.26            	rho             	1.96529365e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.84932440e+00	(6.40625000e-01 8.15625000e-01 7.95683928e-19)	14
3.26            	p               	9.27203179e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.27841470e+01	(6.40625000e-01 8.15625000e-01 7.95683928e-19)	14
3.28            	mag(U)          	1.08290314e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.20912789e+00	(6.96875000e-01 2.15625000e-01 -2.91871240e-18)	9
3.28            	rho             	3.42073283e-02	(6.40625000e-01 2.03125000e-01 7.52570829e-17)	9	6.79195738e+00	(6.40625000e-01 8.09375000e-01 -2.31296463e-19)	14
3.28            	p               	1.57612199e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.22303645e+01	(6.40625000e-01 8.15625000e-01 7.95683928e-19)	14
3.3             	mag(U)          	1.08123014e-02	(5.96875000e-01 0.00000000e+00 2.12503626e-18)	9	3.22571611e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
3.3             	rho             	2.47355336e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.79903770e+00	(6.40625000e-01 8.09375000e-01 -2.31296463e-19)	14
3.3             	p               	6.58813683e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.21671527e+01	(6.40625000e-01 8.09375000e-01 -2.31296463e-19)	14
3.32            	mag(U)          	1.08255982e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19082549e+00	(6.59375000e-01 2.09375000e-01 1.78291024e-19)	9
3.32            	rho             	2.18974067e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.73976746e+00	(6.34375000e-01 8.09375000e-01 -1.20868464e-19)	14
3.32            	p               	5.72678872e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.24086062e+01	(6.34375000e-01 8.09375000e-01 -1.20868464e-19)	14
3.34            	mag(U)          	1.08497594e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.29146336e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.34            	rho             	1.70239404e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.77898762e+00	(6.34375000e-01 8.09375000e-01 -1.20868464e-19)	14
3.34            	p               	4.26279069e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.27229475e+01	(6.34375000e-01 8.09375000e-01 -1.20868464e-19)	14
3.36            	mag(U)          	1.08491128e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21564281e+00	(6.84375000e-01 2.15625000e-01 2.16840434e-20)	9
3.36            	rho             	1.71074308e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.78677017e+00	(6.34375000e-01 8.03125000e-01 -3.13856451e-18)	14
3.36            	p               	7.68742550e-03	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.22963813e+01	(6.34375000e-01 8.09375000e-01 -1.20868464e-19)	14
3.38            	mag(U)          	1.08649698e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.18657002e+00	(7.03125000e-01 2.15625000e-01 3.40921350e-19)	9
3.38            	rho             	3.49335534e-02	(6.40625000e-01 2.03125000e-01 7.52570829e-17)	9	6.84538131e+00	(6.34375000e-01 8.03125000e-01 -3.13856451e-18)	14
3.38            	p               	1.19797459e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.22920214e+01	(6.34375000e-01 8.03125000e-01 -3.13856451e-18)	14
3.4             	mag(U)          	1.08426202e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.22041017e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.4             	rho             	2.78341657e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.62874984e+00	(6.40625000e-01 7.96875000e-01 -7.64637598e-17)	14
3.4             	p               	8.48700466e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.21269003e+01	(6.28125000e-01 8.03125000e-01 -2.89763070e-18)	14
3.42            	mag(U)          	1.08455733e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.19041060e+00	(6.59375000e-01 2.09375000e-01 1.78291024e-19)	9
3.42            	rho             	2.09445717e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.67786254e+00	(6.34375000e-01 7.96875000e-01 -1.50461562e-16)	14
3.42            	p               	5.24133434e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.25039301e+01	(6.28125000e-01 8.03125000e-01 -2.89763070e-18)	14
3.44            	mag(U)          	1.08479966e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.27955944e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.44            	rho             	1.39161724e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.72876548e+00	(6.34375000e-01 7.96875000e-01 -1.50461562e-16)	14
3.44            	p               	3.36822994e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.24177892e+01	(6.28125000e-01 8.03125000e-01 -2.89763070e-18)	14
3.46            	mag(U)          	1.08515758e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21785910e+00	(6.90625000e-01 2.15625000e-01 4.13201495e-19)	9
3.46            	rho             	1.51342409e-02	(6.34375000e-01 2.00000000e-01 4.62592927e-19)	9	6.92652228e+00	(6.28125000e-01 7.96875000e-01 -1.46159889e-16)	14
3.46            	p               	7.93331722e-03	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.25044133e+01	(6.28125000e-01 7.96875000e-01 -1.46159889e-16)	14
3.48            	mag(U)          	1.08645726e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.17524824e+00	(6.71875000e-01 2.09375000e-01 -9.93249657e-19)	9
3.48            	rho             	3.28262810e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.63963834e+00	(6.34375000e-01 7.90625000e-01 1.50559140e-16)	14
3.48            	p               	1.31469651e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.21605516e+01	(6.28125000e-01 7.96875000e-01 -1.46159889e-16)	14
3.5             	mag(U)          	1.08196700e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.16741674e+00	(6.46875000e-01 2.09375000e-01 -7.70520398e-17)	9
3.5             	rho             	2.94274780e-02	(6.21875000e-01 2.00000000e-01 4.62592927e-19)	9	6.63286497e+00	(6.28125000e-01 7.90625000e-01 1.51737708e-16)	14
3.5             	p               	9.05860874e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.21158025e+01	(6.21875000e-01 7.96875000e-01 -1.50712535e-16)	14
3.52            	mag(U)          	1.08452200e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.23666916e+00	(6.65625000e-01 2.09375000e-01 2.02384406e-19)	9
3.52            	rho             	1.93396679e-02	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	6.69452211e+00	(6.28125000e-01 7.90625000e-01 1.51737708e-16)	14
3.52            	p               	3.94386643e-03	(6.21875000e-01 2.03125000e-01 2.85105016e-20)	9	1.23927899e+01	(6.21875000e-01 7.96875000e-01 -1.50712535e-16)	14
3.54            	mag(U)          	1.08404191e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.23867535e+00	(6.84375000e-01 2.09375000e-01 -1.84880564e-17)	9
3.54            	rho             	1.14502960e-02	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	6.86750945e+00	(6.21875000e-01 7.90625000e-01 1.47762300e-16)	14
3.54            	p               	2.48882802e-03	(6.28125000e-01 2.03125000e-01 1.73110947e-18)	9	1.24320476e+01	(6.21875000e-01 7.90625000e-01 1.47762300e-16)	14
3.56            	mag(U)          	1.08452486e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.17426850e+00	(6.90625000e-01 2.15625000e-01 4.13201495e-19)	9
3.56            	rho             	2.12261394e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.77360815e+00	(6.21875000e-01 7.90625000e-01 1.47762300e-16)	14
3.56            	p               	1.15245627e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	1.24033540e+01	(6.21875000e-01 7.90625000e-01 1.47762300e-16)	14
3.58            	mag(U)          	1.07315129e-02	(5.96875000e-01 0.00000000e+00 2.12503626e-18)	9	3.25039670e+00	(6.78125000e-01 2.09375000e-01 -1.63818933e-17)	9
3.58            	rho             	3.02692356e-02	(6.34375000e-01 2.03125000e-01 -1.26490253e-20)	9	6.61344340e+00	(6.21875000e-01 7.84375000e-01 2.16840434e-20)	14
3.58            	p               	1.50459432e-02	(6.15625000e-01 2.03125000e-01 3.08596063e-19)	9	1.20368993e+01	(5.96875000e-01 3.12500000e-03 3.08596063e-19)	9
3.6             	mag(U)          	1.08131995e-02	(6.00000000e-01 3.12500000e-03 -4.33680869e-20)	9	3.21719549e+00	(6.71875000e-01 2.15625000e-01 -4.55766469e-20)	9
