# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
8.46            	rho             	5.94554519e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.02040435e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.46            	p               	1.47396545e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20502085e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.48            	mag(U)          	5.33402629e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35659288e+00	(6.26562500e-01 2.07812500e-01 -2.55731168e-18)	6
8.48            	rho             	1.53225195e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.01901113e+00	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.48            	p               	3.73806751e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20462668e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.5             	mag(U)          	5.29633392e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.36416516e+00	(6.42187500e-01 2.04687500e-01 1.46194222e-16)	6
8.5             	rho             	8.08321855e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01825978e+00	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
8.5             	p               	1.49078988e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20441942e+01	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
8.52            	mag(U)          	5.33662565e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34075721e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
8.52            	rho             	1.18336256e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.02045476e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.52            	p               	5.00148882e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.20503440e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.54            	mag(U)          	5.33043190e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31466223e+00	(6.79687500e-01 2.10937500e-01 4.19224840e-19)	3
8.54            	rho             	1.11847205e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02152962e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.54            	p               	2.32979717e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20533508e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.56            	mag(U)          	5.33686852e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35854864e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
8.56            	rho             	7.17316968e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.02053626e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.56            	p               	2.69198279e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.20505597e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.58            	mag(U)          	5.32668522e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32813177e+00	(6.26562500e-01 2.07812500e-01 -2.55731168e-18)	6
8.58            	rho             	1.27358007e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02035733e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.58            	p               	2.75156153e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20500541e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.6             	mag(U)          	5.32883585e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.35639364e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
8.6             	rho             	6.73226912e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.01845493e+00	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.6             	p               	1.54491930e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20447092e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.62            	mag(U)          	5.32042811e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.32560715e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
8.62            	rho             	1.51296965e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02061414e+00	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
8.62            	p               	3.48831669e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20507682e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
8.64            	mag(U)          	5.25478539e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.38260509e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
8.64            	rho             	7.28605274e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01846131e+00	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.64            	p               	1.03623805e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20447169e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.66            	mag(U)          	5.31089908e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.36231772e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
8.66            	rho             	1.54358860e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.01899331e+00	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
8.66            	p               	4.80120798e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20462282e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
8.68            	mag(U)          	5.28909612e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.40180970e+00	(6.35937500e-01 2.04687500e-01 3.71887369e-17)	6
8.68            	rho             	8.49269445e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01967655e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.68            	p               	1.32385725e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20481451e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.7             	mag(U)          	5.22062118e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.40037558e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
8.7             	rho             	1.03036506e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.02047371e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.7             	p               	4.03107123e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20503778e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.72            	mag(U)          	5.33259914e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32965257e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
8.72            	rho             	1.27253201e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01959210e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.72            	p               	2.18581216e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20479068e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.74            	mag(U)          	5.33057645e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.39716712e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
8.74            	rho             	7.33750208e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02180268e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.74            	p               	1.75602983e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20540981e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.76            	mag(U)          	5.33136651e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.29306215e+00	(6.76562500e-01 2.10937500e-01 -8.57322829e-20)	3
8.76            	rho             	1.75653683e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.01944796e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.76            	p               	3.48004145e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20474947e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.78            	mag(U)          	5.32691057e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37811266e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
8.78            	rho             	7.28238363e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01919103e+00	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
8.78            	p               	1.20849214e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20467651e+01	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
8.8             	mag(U)          	5.26767561e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.32073462e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
8.8             	rho             	1.31987700e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.01901925e+00	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.8             	p               	5.70436977e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20462678e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.82            	mag(U)          	5.22034388e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.34356052e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
8.82            	rho             	1.05800799e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01972867e+00	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.82            	p               	2.26807711e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20482755e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.84            	mag(U)          	5.16715685e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.34728772e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
8.84            	rho             	7.08607826e-03	(6.17187500e-01 2.00000000e-01 5.34873072e-19)	6	6.01968408e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.84            	p               	2.03728040e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20481345e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.86            	mag(U)          	5.16683371e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.32373991e+00	(6.76562500e-01 2.10937500e-01 -8.57322829e-20)	3
8.86            	rho             	1.49125649e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.01879337e+00	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.86            	p               	2.68347526e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20456688e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.88            	mag(U)          	5.32976272e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35246095e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
8.88            	rho             	6.62684308e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02000112e+00	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
8.88            	p               	1.07184590e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20490341e+01	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
8.9             	mag(U)          	5.26609008e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.31715710e+00	(6.23437500e-01 2.10937500e-01 3.55979713e-19)	6
8.9             	rho             	1.70132893e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02075255e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.9             	p               	4.01982763e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20511392e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
8.92            	mag(U)          	5.32244819e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.39167074e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
8.92            	rho             	9.07724372e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01832024e+00	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
8.92            	p               	1.33552592e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20443375e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
8.94            	mag(U)          	5.32007092e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.30934100e+00	(6.17187500e-01 2.04687500e-01 3.86096440e-19)	6
8.94            	rho             	1.31387599e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.02014779e+00	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.94            	p               	6.52150424e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.20494486e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
8.96            	mag(U)          	5.31313999e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.42856696e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
8.96            	rho             	1.21044751e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.02068356e+00	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.96            	p               	1.51912980e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20509374e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.98            	mag(U)          	5.31114217e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36912025e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
8.98            	rho             	1.10023715e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01981784e+00	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
8.98            	p               	4.55940009e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20485187e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
9               	mag(U)          	5.31100238e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37562368e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9               	rho             	1.63230725e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.01983594e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9               	p               	3.41952086e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20485791e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.02            	mag(U)          	5.30902967e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38519341e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.02            	rho             	8.09604667e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.01947361e+00	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
9.02            	p               	1.84480767e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20475614e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
9.04            	mag(U)          	5.30797979e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32623014e+00	(6.57812500e-01 2.07812500e-01 4.23240404e-19)	6
9.04            	rho             	1.45568426e-02	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	6.02243865e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.04            	p               	4.97504943e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20558695e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.06            	mag(U)          	5.31170154e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38282978e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.06            	rho             	8.16243693e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02034513e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.06            	p               	9.22573471e-04	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20500024e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.08            	mag(U)          	5.31240943e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.29315374e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
9.08            	rho             	1.36279520e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.02202462e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.08            	p               	5.94831630e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20547114e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.1             	mag(U)          	5.32109099e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.41258832e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.1             	rho             	1.28259708e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.02234780e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.1             	p               	2.11954782e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20556231e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.12            	mag(U)          	5.31810791e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31688202e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
9.12            	rho             	8.91668713e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02106879e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.12            	p               	2.62082609e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20520444e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.14            	mag(U)          	5.32258064e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36687624e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.14            	rho             	1.86260268e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.01989134e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.14            	p               	4.13089585e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20487515e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.16            	mag(U)          	5.27563511e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.37408022e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.16            	rho             	8.78387031e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02174889e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.16            	p               	1.97324253e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20539618e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.18            	mag(U)          	5.19078532e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.32878953e+00	(6.57812500e-01 2.07812500e-01 4.23240404e-19)	6
9.18            	rho             	1.29588161e-02	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	6.02003280e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.18            	p               	6.68527464e-03	(6.07812500e-01 2.01562500e-01 7.13208267e-17)	7	1.20491560e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.2             	mag(U)          	5.32714138e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37461347e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.2             	rho             	9.65574255e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02094744e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.2             	p               	1.28752658e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20517218e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.22            	mag(U)          	5.33079962e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.29708265e+00	(6.73437500e-01 2.10937500e-01 -3.27408978e-18)	3
9.22            	rho             	1.28925518e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.02105244e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.22            	p               	5.98447303e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20520146e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.24            	mag(U)          	5.32403466e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38692692e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
9.24            	rho             	1.45945686e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.02505802e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.24            	p               	2.64573804e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20632403e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.26            	mag(U)          	5.32442893e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32084464e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
9.26            	rho             	7.93640949e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02083315e+00	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.26            	p               	1.87815238e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20513963e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
9.28            	mag(U)          	5.32041381e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34585809e+00	(6.57812500e-01 2.07812500e-01 4.23240404e-19)	6
