# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
8.42            	rho             	7.79505016e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98628914e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.42            	p               	2.86670916e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20105361e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.44            	mag(U)          	2.19198571e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08166794e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.44            	rho             	5.74072001e-02	(6.56250000e-01 2.00000000e-01 4.62592927e-19)	14	5.98726336e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.44            	p               	3.81200055e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20132579e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.46            	mag(U)          	2.19271069e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08168430e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.46            	rho             	5.41259147e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98820109e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.46            	p               	2.33416592e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20158831e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.48            	mag(U)          	2.19383666e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08171539e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.48            	rho             	7.16632012e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	5.98840907e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.48            	p               	4.81063269e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20164675e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.5             	mag(U)          	2.19409081e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08174863e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.5             	rho             	4.62914945e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98807201e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.5             	p               	1.81624534e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20155305e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.52            	mag(U)          	2.19395661e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08178392e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.52            	rho             	8.94818099e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98780699e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.52            	p               	4.20099857e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20148026e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.54            	mag(U)          	2.19381485e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08182560e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.54            	rho             	4.94804159e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98770346e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.54            	p               	2.50307970e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20145291e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.56            	mag(U)          	2.19350529e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08185665e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.56            	rho             	9.29732103e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	5.98754616e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.56            	p               	4.86869178e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20140993e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.58            	mag(U)          	2.19362336e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08184449e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.58            	rho             	4.70494680e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98702867e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.58            	p               	2.32817566e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20126497e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.6             	mag(U)          	2.19379604e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08178002e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.6             	rho             	7.18163777e-02	(6.43750000e-01 2.00000000e-01 1.01192203e-19)	14	5.98638562e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.6             	p               	2.81450401e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20108394e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.62            	mag(U)          	2.19336564e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08169794e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.62            	rho             	6.94932648e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	5.98627622e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.62            	p               	4.90817408e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20105227e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.64            	mag(U)          	2.19264330e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08164185e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.64            	rho             	4.94144333e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98701448e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.64            	p               	2.32548642e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20125857e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.66            	mag(U)          	2.19256153e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08163477e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.66            	rho             	6.64361107e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98795524e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.66            	p               	3.89570767e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20152210e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.68            	mag(U)          	2.19295184e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08167834e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.68            	rho             	5.27408157e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98838096e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.68            	p               	2.19260785e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20164167e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.7             	mag(U)          	2.19370942e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08175288e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.7             	rho             	8.48424642e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	5.98818445e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.7             	p               	6.02109929e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20158728e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.72            	mag(U)          	2.19405977e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08182397e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.72            	rho             	4.06585865e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98789621e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.72            	p               	1.49302096e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20150765e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.74            	mag(U)          	2.19360777e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08186765e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.74            	rho             	7.65813216e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98782385e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.74            	p               	3.13993726e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20148860e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.76            	mag(U)          	2.19349878e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08187254e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.76            	rho             	6.19887018e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	5.98773252e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.76            	p               	3.67191666e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20146362e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.78            	mag(U)          	2.19417645e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08183626e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.78            	rho             	6.66935464e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98714949e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.78            	p               	3.14299155e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20129962e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.8             	mag(U)          	2.19454841e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08176959e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.8             	rho             	5.90668831e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	5.98630649e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.8             	p               	3.58565993e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20106170e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.82            	mag(U)          	2.19382174e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08170028e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.82            	rho             	6.02773368e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98598168e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.82            	p               	2.38398572e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20096872e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.84            	mag(U)          	2.19234415e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08165839e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.84            	rho             	8.17778979e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	5.98671088e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.84            	p               	5.98904112e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	1.20117165e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.86            	mag(U)          	2.19170638e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08166172e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.86            	rho             	4.30683046e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.98789517e+00	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.86            	p               	1.95211959e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20150281e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.88            	mag(U)          	2.19228271e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08171069e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.88            	rho             	6.63147568e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.99242621e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
8.88            	p               	3.46226089e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20169127e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.9             	mag(U)          	2.19355277e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08178192e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.9             	rho             	5.05933561e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.99770878e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
8.9             	p               	2.60529826e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20165027e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.92            	mag(U)          	2.19447267e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08183860e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.92            	rho             	8.76554057e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.00447504e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
8.92            	p               	3.82483477e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20152638e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.94            	mag(U)          	2.19447155e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08186062e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.94            	rho             	5.24921084e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.01062897e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
8.94            	p               	3.00948870e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20144952e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.96            	mag(U)          	2.19399520e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08185351e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.96            	rho             	6.66536158e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.01602039e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
8.96            	p               	2.67612530e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20140399e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
8.98            	mag(U)          	2.19363286e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08182972e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
8.98            	rho             	6.71629543e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.01920598e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
8.98            	p               	4.67361168e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20128772e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9               	mag(U)          	2.19352208e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08179359e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9               	rho             	4.15676842e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.01994056e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9               	p               	1.55421592e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20110898e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.02            	mag(U)          	2.19357243e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08793660e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
9.02            	rho             	7.41106027e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.01978851e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.02            	p               	3.76429267e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20101048e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.04            	mag(U)          	2.19303386e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08170899e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.04            	rho             	5.25533469e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.01833270e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.04            	p               	2.66413260e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20115269e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.06            	mag(U)          	2.19271072e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08168696e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.06            	rho             	8.67613458e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.01850317e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.06            	p               	5.53250948e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20143206e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.08            	mag(U)          	2.19261749e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08169955e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.08            	rho             	4.42923359e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.02184204e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.08            	p               	2.00792254e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20162271e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.1             	mag(U)          	2.19281792e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08174924e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.1             	rho             	8.18674809e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	6.01947754e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.1             	p               	3.03045085e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20163508e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.12            	mag(U)          	2.19318442e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08181426e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.12            	rho             	5.27262665e-02	(6.56250000e-01 2.00000000e-01 4.62592927e-19)	14	6.01690531e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.12            	p               	3.29195052e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20157474e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.14            	mag(U)          	2.19368903e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08186418e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.14            	rho             	4.75844683e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.02170922e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.14            	p               	1.79242029e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20153023e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.16            	mag(U)          	2.19440806e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08187894e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.16            	rho             	8.36166898e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.02118018e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.16            	p               	4.94244628e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20146407e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.18            	mag(U)          	2.19478373e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08185097e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.18            	rho             	5.19350733e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.01932244e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.18            	p               	2.43825195e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20130492e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.2             	mag(U)          	2.19460580e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08179121e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
9.2             	rho             	8.52867691e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.02103533e+00	(5.06250000e-01 6.18750000e-01 1.12034224e-19)	12
9.2             	p               	5.76723868e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20108252e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
9.22            	mag(U)          	2.19353740e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08173016e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
